time,random_input,value,random_output
8393,0.2,1.144609843,0.421088455
8394,0.2,1.135096321,0.360561789
8395,0.2,1.123425694,0.101551377
8396,0.2,1.112453662,-0.161413715
8397,0.2,1.104180771,0.289562946
8398,0.2,1.099682612,0.094934749
8399,0.2,1.099061435,0.187889374
8400,0.2,1.101426417,-0.01894269
8401,0.2,1.104925879,-0.021251391
8402,0.2,1.106813209,0.00162219
8403,0.2,1.103561637,-0.523487145
8404,0.2,1.091338655,0.075521566
8405,0.2,1.067396804,0.514874217
8406,0.2,1.031952391,-0.135430824
8407,0.2,0.988493199,-0.070158918
8408,0.2,0.941882625,0.205593162
8409,0.2,0.896392052,-0.106066604
8410,0.2,0.854989191,-0.548015916
8411,0.2,0.819397376,-0.377192263
8412,0.2,0.790289147,-0.554250924
8413,0.2,0.767434866,-0.458745597
8414,0.2,0.749863391,0.499263303
8415,0.2,0.736109728,-0.085193352
8416,0.2,0.724558139,-0.471751902
8417,0.2,0.713825624,-0.397970159
8418,0.2,0.703107335,-0.271167365
8419,0.2,0.69242987,-0.444012658
8420,0.2,0.68282212,-0.540938101
8421,0.2,0.676455098,-0.286578073
8422,0.2,0.676690426,0.538882035
8423,0.2,0.687644133,-0.187138557
8424,0.2,0.712686543,-0.216394742
8425,0.2,0.752189595,-0.534354269
8426,0.2,0.802521967,0.264872252
8427,0.2,0.857758793,-0.05700748
8428,0.2,0.912487166,-0.086559029
8429,0.2,0.963321078,0.127189121
8430,0.2,1.008833065,0.066876188
8431,0.2,1.048840558,-0.305382336
8432,0.2,1.083730309,0.200300929
8433,0.2,1.11402508,-0.062084894
8434,0.2,1.140175394,-0.197608406
8435,0.2,1.162510337,0.102056429
8436,0.2,1.181291401,-0.352695765
8437,0.2,1.196833414,0.467458854
8438,0.2,1.209669527,0.185437508
8439,0.2,1.220730098,-0.068466283
8440,0.2,1.23144892,0.355412684
8441,0.2,1.243581364,0.081704949
8442,0.2,1.258422628,-0.493403037
8443,0.2,1.275374344,-0.487867181
8444,0.2,1.290680675,-0.102861722
8445,0.2,1.298043128,-0.191082717
8446,0.2,1.291724332,0.336492571
8447,0.2,1.269559012,-0.461602333
8448,0.2,1.233134846,-0.28057393
8449,0.2,1.18596966,0.182957735
8450,0.2,1.131822518,-0.171592006
8451,0.2,1.073891674,-0.251138686
8452,0.2,1.014633028,-0.541971468
8453,0.2,0.955832014,0.406123518
8454,0.2,0.898729883,0.325786715
8455,0.2,0.844128936,-0.495389684
8456,0.2,0.792456613,0.503428958
8457,0.2,0.743794122,-0.469781712
8458,0.2,0.697904911,-0.009299158
8459,0.2,0.654338473,-0.487203286
8460,0.2,0.612679755,0.217147978
8461,0.2,0.572882775,0.317922007
8462,0.2,0.535469063,0.55648399
8463,0.2,0.501471564,0.524819787
8464,0.2,0.472304049,0.379800015
8465,0.2,0.4497953,0.53513024
8466,0.2,0.436407563,-0.296182336
8467,0.2,0.435430031,0.495949064
8468,0.2,0.450706493,-0.462417698
8469,0.2,0.485296896,-0.285935293
8470,0.2,0.539103265,-0.103466496
8471,0.2,0.607279658,0.17190307
8472,0.2,0.681636042,-0.436457623
8473,0.2,0.754081144,0.165503359
8474,0.2,0.819022185,0.506629476
8475,0.2,0.873641749,0.168947495
8476,0.2,0.917074704,0.175797835
8477,0.2,0.949532023,-0.191555764
8478,0.2,0.971752733,0.413184624
8479,0.2,0.984765177,0.022504151
8480,0.2,0.989815884,0.014975626
8481,0.2,0.988353112,0.242267797
8482,0.2,0.982035742,0.212277922
8483,0.2,0.972786266,0.414010569
8484,0.2,0.962894652,-0.193017146
8485,0.2,0.955122406,-0.361453757
8486,0.2,0.952657192,-0.127051832
8487,0.2,0.958690085,-0.407622072
8488,0.2,0.97551107,-0.040925019
8489,0.2,1.003347935,0.546562294
8490,0.2,1.03936619,-0.474154293
8491,0.2,1.077541226,-0.368737639
8492,0.2,1.110516274,-0.045650729
8493,0.2,1.132959976,-0.108985691
8494,0.2,1.143551902,0.339818773
8495,0.2,1.144269837,0.066304604
8496,0.2,1.138564835,-0.391161655
8497,0.2,1.129981706,-0.085575617
8498,0.2,1.121492825,-0.351921306
8499,0.2,1.115251387,0.153912304
8500,0.2,1.112500733,0.376481265
8501,0.2,1.113528275,-0.559278104
8502,0.2,1.117657455,0.119889681
8503,0.2,1.123294097,0.088615038
8504,0.2,1.127993405,0.468565936
8505,0.2,1.128499335,0.41071293
8506,0.2,1.120953406,-0.29691557
8507,0.2,1.101912194,-0.519965342
8508,0.2,1.070345946,0.080532632
8509,0.2,1.028812002,0.447975884
8510,0.2,0.982087328,-0.145671471
8511,0.2,0.934852737,0.185813225
8512,0.2,0.890516556,0.40323174
8513,0.2,0.851117003,0.149685402
8514,0.2,0.817541868,0.555857712
8515,0.2,0.789734609,0.535561444
8516,0.2,0.76688662,0.125543265
8517,0.2,0.747684399,-0.304005273
8518,0.2,0.73063319,-0.522008709
8519,0.2,0.714415433,0.218191308
8520,0.2,0.698209263,0.054760116
8521,0.2,0.68190855,-0.494798899
8522,0.2,0.666252741,-0.124367919
8523,0.2,0.652942689,-0.135675484
8524,0.2,0.644778388,0.19388968
8525,0.2,0.645611294,-0.413835734
8526,0.2,0.659566987,0.0209811
8527,0.2,0.689165848,0.013929226
8528,0.2,0.733301118,0.307441401
8529,0.2,0.787192428,0.525245623
8530,0.2,0.844723559,0.312388834
8531,0.2,0.900922844,0.147674434
8532,0.2,0.95287431,0.382459525
8533,0.2,0.999367654,0.399145311
8534,0.2,1.040192562,0.383642586
8535,0.2,1.075566845,0.488322274
8536,0.2,1.105802845,0.354684879
8537,0.2,1.131172495,-0.085636741
8538,0.2,1.151910069,0.249281244
8539,0.2,1.168302625,0.07585965
8540,0.2,1.180832776,0.083228537
8541,0.2,1.190349896,0.033842337
8542,0.2,1.198233245,0.115280548
8543,0.2,1.206435804,-0.223760401
8544,0.2,1.217173362,-0.319285374
8545,0.2,1.232009298,0.046614103
8546,0.2,1.250418194,0.547020341
8547,0.2,1.268623314,-0.336528069
8548,0.2,1.280153999,0.218848352
8549,0.2,1.278746995,0.258575355
8550,0.2,1.261468484,0.159410519
8551,0.2,1.229315841,-0.015693769
8552,0.2,1.185617379,-0.261651986
8553,0.2,1.134251636,0.525393215
8554,0.2,1.078665956,-0.021373431
8555,0.2,1.021571385,0.135334207
8556,0.2,0.964958216,0.20625457
8557,0.2,0.910203612,-0.353313675
8558,0.2,0.858169611,0.318511097
8559,0.2,0.809255943,-0.036997006
8560,0.2,0.763412111,0.095473567
8561,0.2,0.720164033,-0.398588936
8562,0.2,0.678765488,-0.103600037
8563,0.2,0.638552609,0.475184343
8564,0.2,0.599381091,0.221886306
8565,0.2,0.561844405,-0.160673276
8566,0.2,0.527142755,-0.169169692
8567,0.2,0.496850863,-0.241478366
8568,0.2,0.472883687,-0.405059866
8569,0.2,0.457684416,0.410454465
8570,0.2,0.454413915,-0.318490354
8571,0.2,0.466727889,0.305807567
8572,0.2,0.497611656,-0.219941737
8573,0.2,0.547279825,0.003147239
8574,0.2,0.6116578,-0.151228278
8575,0.2,0.683405347,0.520721016
8576,0.2,0.754893909,0.070327632
8577,0.2,0.820518614,-0.052630717
8578,0.2,0.877164955,-0.524931776
8579,0.2,0.923568919,-0.352903899
8580,0.2,0.959534744,0.074489953
8581,0.2,0.985434719,0.236870349
8582,0.2,1.002005388,0.119282371
8583,0.2,1.010294545,-0.158651219
8584,0.2,1.01163687,-0.007747942
8585,0.2,1.007635742,0.240985338
8586,0.2,1.000183661,-0.267694513
8587,0.2,0.991536349,0.172332494
8588,0.2,0.984395472,-0.063971608
8589,0.2,0.981864325,0.331132183
8590,0.2,0.98707043,0.197352022
8591,0.2,1.002345761,-0.234029995
8592,0.2,1.028128431,-0.426064397
8593,0.2,1.061924835,-0.260719383
8594,0.2,1.097966955,-0.395256314
8595,0.2,1.128746738,0.496558334
8596,0.2,1.148375079,0.22656705
8597,0.2,1.155019527,0.230215763
8598,0.2,1.150518813,0.362782884
8599,0.2,1.13849397,-0.141292729
8600,0.2,1.122778709,0.523387043
8601,0.2,1.10664468,0.499445851
8602,0.2,1.092536296,0.321066971
8603,0.2,1.081992838,0.215698601
8604,0.2,1.075595248,0.43376167
8605,0.2,1.072908049,-0.200008586
8606,0.2,1.072453523,-0.035622282
8607,0.2,1.071755218,0.387858906
8608,0.2,1.06748421,-0.481067495
8609,0.2,1.055890985,-0.420486398
8610,0.2,1.033935537,0.431226994
8611,0.2,1.001016215,-0.450581445
8612,0.2,0.959751016,-0.533012023
8613,0.2,0.91465132,0.431384755
8614,0.2,0.870133344,0.532979566
8615,0.2,0.829534854,-0.459103432
8616,0.2,0.795030616,0.213491817
8617,0.2,0.767775474,-0.107948267
8618,0.2,0.747991866,-0.33466776
8619,0.2,0.735037647,0.2331282
8620,0.2,0.727566946,0.451432655
8621,0.2,0.723834775,0.183208978
8622,0.2,0.722105497,0.02175122
8623,0.2,0.721080405,-0.369832861
8624,0.2,0.720269493,-0.032870791
8625,0.2,0.720271554,-0.305365401
8626,0.2,0.722955127,0.333522611
8627,0.2,0.731445561,-0.416938601
8628,0.2,0.749528897,0.272306604
8629,0.2,0.779968817,-0.519577146
8630,0.2,0.822314375,-0.552667861
8631,0.2,0.872400573,0.559493965
8632,0.2,0.924517045,-0.148043575
8633,0.2,0.974068608,-0.463705489
8634,0.2,1.018639098,0.548308302
8635,0.2,1.057638437,-0.425315041
8636,0.2,1.091521257,-0.024355808
8637,0.2,1.121131127,0.037335042
8638,0.2,1.147298205,-0.278530406
8639,0.2,1.170658889,0.519844575
8640,0.2,1.191632464,0.23980141
8641,0.2,1.210492286,0.228950588
8642,0.2,1.227485524,0.204113465
8643,0.2,1.242973306,0.402748442
8644,0.2,1.257553606,0.233518424
8645,0.2,1.272049709,-0.387482837
8646,0.2,1.287093649,-0.106312791
8647,0.2,1.302032595,-0.088008254
8648,0.2,1.313604021,-0.058084885
8649,0.2,1.316153692,0.191107549
8650,0.2,1.304559822,0.5529575
8651,0.2,1.277311117,0.215621282
8652,0.2,1.236551336,-0.201970869
8653,0.2,1.186037432,0.030555646
8654,0.2,1.129439138,0.137428831
8655,0.2,1.069674802,0.052278336
8656,0.2,1.00887109,0.000362983
8657,0.2,0.948523681,-0.469398998
8658,0.2,0.88966544,-0.049519631
8659,0.2,0.832988937,-0.023592675
8660,0.2,0.778922883,0.458283158
8661,0.2,0.727675635,0.399906695
8662,0.2,0.679265617,0.451082233
8663,0.2,0.633574,0.304002801
8664,0.2,0.590468288,0.135771743
8665,0.2,0.550005361,0.473715516
8666,0.2,0.512616644,0.046595216
8667,0.2,0.479162272,-0.218557375
8668,0.2,0.450916182,-0.547443257
8669,0.2,0.429652134,0.181657209
8670,0.2,0.417868129,0.255396877
8671,0.2,0.4189599,0.104304773
8672,0.2,0.436882928,0.408614126
8673,0.2,0.47466632,-0.414917474
8674,0.2,0.531862607,0.550515259
8675,0.2,0.602978685,0.21435427
8676,0.2,0.679202525,0.170725792
8677,0.2,0.752152152,-0.421309816
8678,0.2,0.816289097,0.469081387
8679,0.2,0.869044329,0.223704957
8680,0.2,0.909872582,0.3032045
8681,0.2,0.939315313,0.232523214
8682,0.2,0.958412857,0.511337256
8683,0.2,0.968430093,0.206514025
8684,0.2,0.970769256,0.116751275
8685,0.2,0.966965372,-0.118225867
8686,0.2,0.958722384,0.241227707
8687,0.2,0.94799376,0.508365868
8688,0.2,0.937107633,-0.208594057
8689,0.2,0.928881286,-0.250013536
8690,0.2,0.926565322,-0.315841325
8691,0.2,0.93337905,-0.537700925
8692,0.2,0.951547561,-0.013778816
8693,0.2,0.981115498,0.10023624
8694,0.2,1.01900399,-0.088393183
8695,0.2,1.059061131,0.451313435
8696,0.2,1.094130898,0.428619828
8697,0.2,1.119336547,-0.299885206
8698,0.2,1.133711405,0.100818207
8699,0.2,1.139286027,-0.299881436
8700,0.2,1.139335032,0.345565235
8701,0.2,1.137132848,0.179876859
8702,0.2,1.135358458,0.540903228
8703,0.2,1.135862499,0.192472957
8704,0.2,1.139582058,0.091984485
8705,0.2,1.146530337,0.082547894
8706,0.2,1.155862322,0.17140377
8707,0.2,1.165997395,-0.533355175
8708,0.2,1.17469375,0.013026528
8709,0.2,1.178957443,0.358617766
8710,0.2,1.174987523,-0.397116822
8711,0.2,1.158985954,-0.030515428
8712,0.2,1.129340652,0.236514939
8713,0.2,1.088277358,-0.013304104
8714,0.2,1.040630501,-0.456822852
8715,0.2,0.991265326,0.25857487
8716,0.2,0.94368002,-0.117916554
8717,0.2,0.89986607,0.295251981
8718,0.2,0.86058831,-0.186537341
8719,0.2,0.825687401,0.092225269
8720,0.2,0.794364633,0.169351738
8721,0.2,0.765486498,0.512643643
8722,0.2,0.737908412,0.387540835
8723,0.2,0.710766374,0.17594734
8724,0.2,0.683671318,0.421767383
8725,0.2,0.656784608,-0.556666559
8726,0.2,0.630833167,0.493597539
8727,0.2,0.607172043,0.484210908
8728,0.2,0.587955177,0.146786391
8729,0.2,0.576309739,0.235407464
8730,0.2,0.576169212,-0.05792459
8731,0.2,0.591296109,0.276750833
8732,0.2,0.623439698,-0.373459047
8733,0.2,0.67076273,0.511616216
8734,0.2,0.728225754,-0.473497752
8735,0.2,0.789801171,0.123702723
8736,0.2,0.850528205,-0.065186916
8737,0.2,0.907213152,0.112963801
8738,0.2,0.958135599,-0.371017648
8739,0.2,1.002490183,-0.110177932
8740,0.2,1.039952995,0.029351514
8741,0.2,1.070455734,0.21547304
8742,0.2,1.094120618,0.044675305
8743,0.2,1.111282652,-0.538618307
8744,0.2,1.122549018,-0.530914892
8745,0.2,1.128883052,-0.396248204
8746,0.2,1.131715786,0.070531043
8747,0.2,1.133053379,0.309165724
8748,0.2,1.135465456,0.526839417
8749,0.2,1.141762889,0.460254947
8750,0.2,1.154225317,-0.33830467
8751,0.2,1.173473766,-0.544064934
8752,0.2,1.197346899,0.236222853
8753,0.2,1.220472805,0.304012583
8754,0.2,1.235603918,0.198486426
8755,0.2,1.236773747,0.555770309
8756,0.2,1.221930733,0.333943016
8757,0.2,1.192905077,-0.278216715
8758,0.2,1.153551875,-0.099760319
8759,0.2,1.108003231,0.173096442
8760,0.2,1.059783656,-0.019747212
8761,0.2,1.01157582,-0.502526538
8762,0.2,0.965264815,0.344914497
8763,0.2,0.922026039,0.198551056
8764,0.2,0.882352506,0.197249724
8765,0.2,0.846011499,0.291685013
8766,0.2,0.812017623,-0.223615759
8767,0.2,0.778799634,0.356032394
8768,0.2,0.744711537,-0.271068592
8769,0.2,0.708788272,-0.250198961
8770,0.2,0.671311633,-0.205144671
8771,0.2,0.633763025,-0.417345582
8772,0.2,0.598287425,0.162670657
8773,0.2,0.567228051,-0.326182927
8774,0.2,0.54303886,0.234623193
8775,0.2,0.528416323,0.278059333
8776,0.2,0.526295252,-0.533012445
8777,0.2,0.539355735,-0.426817057
8778,0.2,0.568927225,-0.479488441
8779,0.2,0.613827667,0.246498303
8780,0.2,0.670203804,0.109110858
8781,0.2,0.73277061,-0.379086354
8782,0.2,0.796502979,0.356464283
8783,0.2,0.857625307,-0.405239265
8784,0.2,0.913664642,-0.093143853
8785,0.2,0.963020722,-0.015133094
8786,0.2,1.004560743,0.085681833
8787,0.2,1.037508399,0.071245772
8788,0.2,1.061585806,0.239302649
8789,0.2,1.077163112,-0.463340657
8790,0.2,1.085254211,-0.059379693
8791,0.2,1.087410512,0.420394266
8792,0.2,1.085628276,-0.30115179
8793,0.2,1.082303646,0.520180698
8794,0.2,1.080169172,-0.103182898
8795,0.2,1.082083206,0.510892527
8796,0.2,1.090561237,0.443797462
8797,0.2,1.10705301,-0.25158578
8798,0.2,1.131074063,0.362785769
8799,0.2,1.159387711,-0.430118074
8800,0.2,1.185862038,0.051727217
8801,0.2,1.203092988,-0.420625946
8802,0.2,1.20565224,-0.202328096
8803,0.2,1.192429696,-0.436602684
8804,0.2,1.166164307,-0.186841321
8805,0.2,1.131328301,-0.532951235
8806,0.2,1.092344157,0.030933936
8807,0.2,1.052775197,0.241215347
8808,0.2,1.015164268,-0.458858745
8809,0.2,0.9810911,0.517868343
8810,0.2,0.951215568,0.430395414
8811,0.2,0.925253447,0.252891092
8812,0.2,0.901953743,-0.028717145
8813,0.2,0.879223286,-0.401588829
8814,0.2,0.854552713,0.323926148
8815,0.2,0.825798473,0.109549864
8816,0.2,0.79211311,0.083853786
8817,0.2,0.754469803,-0.42376208
8818,0.2,0.715321307,-0.014172743
8819,0.2,0.677719244,0.463442336
8820,0.2,0.644666613,0.012245807
8821,0.2,0.618965328,-0.456879874
8822,0.2,0.603243774,0.052537525
8823,0.2,0.599777928,-0.140294968
8824,0.2,0.609959286,-0.049650466
8825,0.2,0.633649036,0.105843112
8826,0.2,0.668955344,-0.117160175
8827,0.2,0.712758943,0.190686168
8828,0.2,0.761687957,-0.326431267
8829,0.2,0.81293515,0.170445463
8830,0.2,0.864573598,0.343793733
8831,0.2,0.915384332,-0.219970196
8832,0.2,0.964359156,-0.428892989
8833,0.2,1.010154305,0.489803759
8834,0.2,1.050941162,-0.09892296
8835,0.2,1.084911661,-0.551124465
8836,0.2,1.111024096,-0.37530897
8837,0.2,1.129364039,-0.537804197
8838,0.2,1.141040327,0.462027135
8839,0.2,1.147907698,-0.424064787
8840,0.2,1.152299368,-0.175617054
8841,0.2,1.156756791,0.445716888
8842,0.2,1.163679875,-0.556491466
8843,0.2,1.174876304,0.282951415
8844,0.2,1.191068426,0.209903203
8845,0.2,1.211436045,-0.171546168
8846,0.2,1.233287914,-0.494321498
8847,0.2,1.252092491,0.128284277
8848,0.2,1.262256746,-0.121784509
8849,0.2,1.258817514,0.265903512
8850,0.2,1.239412587,0.206548972
8851,0.2,1.205205097,0.119127268
8852,0.2,1.160013616,-0.321289992
8853,0.2,1.108480715,0.342993977
8854,0.2,1.054661901,-0.416011711
8855,0.2,1.001495072,-0.47201596
8856,0.2,0.950808617,0.257342993
8857,0.2,0.903476914,-0.477855445
8858,0.2,0.859562776,-0.398984451
8859,0.2,0.8184609,-0.069162017
8860,0.2,0.779122897,-0.007515861
8861,0.2,0.740410344,-0.163191119
8862,0.2,0.701515161,0.398551047
8863,0.2,0.662286595,-0.490332567
8864,0.2,0.623315206,-0.240349251
8865,0.2,0.585779244,-0.178721253
8866,0.2,0.551232633,-0.043042371
8867,0.2,0.521531396,0.497584024
8868,0.2,0.498952962,0.082298886
8869,0.2,0.486381306,-0.404001797
8870,0.2,0.487251084,0.497115351
8871,0.2,0.504811235,-0.383300185
8872,0.2,0.540545147,0.141774467
8873,0.2,0.592620951,-0.542720735
8874,0.2,0.655953953,-0.114984417
8875,0.2,0.724110634,0.457980163
8876,0.2,0.791392728,0.377511344
8877,0.2,0.853755952,0.037953511
8878,0.2,0.908690224,-0.4603515
8879,0.2,0.954768199,0.064567286
8880,0.2,0.991306939,0.074552804
8881,0.2,1.018219284,-0.373490012
8882,0.2,1.035954243,-0.28339982
8883,0.2,1.045434556,0.523286379
8884,0.2,1.047983415,0.424040083
8885,0.2,1.045281937,-0.456916276
8886,0.2,1.039386473,-0.22643518
8887,0.2,1.032783378,0.397408362
8888,0.2,1.028383557,-0.252791247
8889,0.2,1.029291371,-0.413153519
8890,0.2,1.038224163,0.149620414
8891,0.2,1.056654371,0.080458292
8892,0.2,1.083872733,-0.014936009
8893,0.2,1.116187131,-0.413833342
8894,0.2,1.146961784,0.521156423
8895,0.2,1.168677672,-0.158349402
8896,0.2,1.176428011,0.503168015
8897,0.2,1.16981082,0.011915746
8898,0.2,1.151864279,0.294195502
8899,0.2,1.126893203,-0.518317312
8900,0.2,1.098973958,-0.087204696
8901,0.2,1.071367307,0.345549542
8902,0.2,1.046404698,0.177152889
8903,0.2,1.025486907,-0.134395597
8904,0.2,1.009038983,-0.069722571
8905,0.2,0.996417118,-0.553581423
8906,0.2,0.98585968,-0.190795562
8907,0.2,0.974614541,-0.063995958
8908,0.2,0.959377044,-0.541319
8909,0.2,0.93717635,0.459949681
8910,0.2,0.906649537,0.400151628
8911,0.2,0.868966786,0.352355851
8912,0.2,0.82742406,0.468907791
8913,0.2,0.786018575,-0.436950959
8914,0.2,0.748330287,0.530998307
8915,0.2,0.717196273,-0.363819898
8916,0.2,0.694737594,-0.202883205
8917,0.2,0.682312168,0.547069198
8918,0.2,0.680321992,-0.313567801
8919,0.2,0.688059946,0.380004904
8920,0.2,0.703825687,0.099532894
8921,0.2,0.725365517,-0.370857548
8922,0.2,0.750475735,-0.233058515
8923,0.2,0.777559373,-0.10320932
8924,0.2,0.80601439,-0.088926367
8925,0.2,0.836376238,-0.047104778
8926,0.2,0.87004937,-0.118921942
8927,0.2,0.908371868,0.483057586
8928,0.2,0.95114663,0.379646319
8929,0.2,0.995834809,0.54426724
8930,0.2,1.038604763,0.238559926
8931,0.2,1.076307655,-0.495314501
8932,0.2,1.107560668,-0.04134627
8933,0.2,1.132638083,-0.31758977
8934,0.2,1.152874959,0.335076444
8935,0.2,1.170068773,0.038255968
8936,0.2,1.185996468,0.40326567
8937,0.2,1.202050328,0.200770375
8938,0.2,1.219008741,-0.493071257
8939,0.2,1.236964139,-0.483199632
8940,0.2,1.255396457,0.11060912
8941,0.2,1.273319378,0.328390632
8942,0.2,1.289361229,-0.424100089
8943,0.2,1.30162366,-0.184697705
8944,0.2,1.307315283,0.547413847
8945,0.2,1.302675667,0.015240321
8946,0.2,1.284204977,-0.291762902
8947,0.2,1.25095424,-0.085969451
8948,0.2,1.205360671,-0.453751815
8949,0.2,1.151653381,0.202318072
8950,0.2,1.093881135,-0.054448585
8951,0.2,1.03500018,0.478173618
8952,0.2,0.976810871,0.093489347
8953,0.2,0.920215007,-0.474823255
8954,0.2,0.865530496,0.240517301
8955,0.2,0.812779078,-0.327335895
8956,0.2,0.761911532,-0.426571966
8957,0.2,0.712945183,0.088985925
8958,0.2,0.666011194,0.078814514
8959,0.2,0.62134234,0.206169947
8960,0.2,0.579252926,0.041879359
8961,0.2,0.540159486,-0.449388754
8962,0.2,0.504669636,0.164875314
8963,0.2,0.473734742,0.370490152
8964,0.2,0.44883983,0.279884876
8965,0.2,0.432208618,-0.085772356
8966,0.2,0.426949204,0.414493744
8967,0.2,0.436846719,-0.028699819
8968,0.2,0.465291094,-0.381067382
8969,0.2,0.513219683,-0.04246215
8970,0.2,0.577329656,0.030457669
8971,0.2,0.650541766,0.148884704
8972,0.2,0.724699229,-0.469912527
8973,0.2,0.793208432,-0.077041001
8974,0.2,0.852054738,0.096597807
8975,0.2,0.899500113,-0.265566463
8976,0.2,0.935344561,0.232879154
8977,0.2,0.960270516,-0.00099244
8978,0.2,0.975409575,-0.082359358
8979,0.2,0.982108979,0.349853257
8980,0.2,0.981843129,-0.35108761
8981,0.2,0.976224151,-0.543519439
8982,0.2,0.967079924,-0.258917209
8983,0.2,0.956576084,-0.314234372
8984,0.2,0.947336898,0.553401316
8985,0.2,0.942447563,-0.442490512
8986,0.2,0.945146711,-0.211762488
8987,0.2,0.958092172,-0.390735184
8988,0.2,0.98233903,0.481455259
8989,0.2,1.016311838,0.536700233
8990,0.2,1.055191431,-0.05922314
8991,0.2,1.091811891,0.17242674
8992,0.2,1.119698674,0.493323205
8993,0.2,1.136006882,0.366952016
8994,0.2,1.14174801,-0.498936143
8995,0.2,1.140054063,-0.554130073
8996,0.2,1.134504896,-0.09815474
8997,0.2,1.128241918,0.249176226
8998,0.2,1.123632049,-0.025013752
8999,0.2,1.122151757,0.183158826
9000,0.2,1.124334034,0.181421367
9001,0.2,1.129759613,0.015245625
9002,0.2,1.137117109,0.270452011
9003,0.2,1.144303166,0.244295884
9004,0.2,1.148462246,-0.007386608
9005,0.2,1.145996564,-0.414726954
9006,0.2,1.133060099,-0.385142134
9007,0.2,1.107229076,0.139776542
9008,0.2,1.069479623,-0.415544061
9009,0.2,1.023992515,0.188345443
9010,0.2,0.975816651,-0.162521902
9011,0.2,0.92899452,-0.391605534
9012,0.2,0.88607986,-0.087163405
9013,0.2,0.848319044,-0.486273768
9014,0.2,0.815918895,0.145409146
9015,0.2,0.788283077,0.258064185
9016,0.2,0.764266961,-0.52462529
9017,0.2,0.742488677,0.380878056
9018,0.2,0.721673077,-0.231713265
9019,0.2,0.700959115,-0.353190912
9020,0.2,0.680103162,-0.002995297
9021,0.2,0.659573567,0.314081403
9022,0.2,0.640616153,0.104426791
9023,0.2,0.625384068,-0.432669748
9024,0.2,0.617083141,-0.455789624
9025,0.2,0.619780073,-0.19414443
9026,0.2,0.637303798,-0.042921469
9027,0.2,0.671197661,0.061811224
9028,0.2,0.719147201,-0.312506855
9029,0.2,0.775721591,-0.368708415
9030,0.2,0.834921314,-0.11351425
9031,0.2,0.892211523,0.2507742
9032,0.2,0.945000038,-0.23351154
9033,0.2,0.992161138,0.344465013
9034,0.2,1.033387487,0.509165528
9035,0.2,1.068717072,0.223028024
9036,0.2,1.098285961,-0.366982725
9037,0.2,1.122258623,-0.440544967
9038,0.2,1.1408722,-0.081507754
9039,0.2,1.154541447,-0.0611492
9040,0.2,1.163993713,-0.329272473
9041,0.2,1.170420261,0.355408853
9042,0.2,1.175603925,0.03890318
9043,0.2,1.181889143,-0.101064975
9044,0.2,1.191759358,-0.2434795
9045,0.2,1.206853895,0.528935537
9046,0.2,1.226604957,0.339756856
9047,0.2,1.247202153,-0.387411425
9048,0.2,1.262088634,0.073536206
9049,0.2,1.264654378,-0.122200627
9050,0.2,1.251408371,0.434220554
9051,0.2,1.222911845,-0.49332919
9052,0.2,1.182367844,0.006160372
9053,0.2,1.133768324,-0.011306227
9054,0.2,1.080764182,0.136971174
9055,0.2,1.026260799,0.354851962
9056,0.2,0.97239274,0.266631279
9057,0.2,0.920620368,-0.433567979
9058,0.2,0.871820749,-0.545321419
9059,0.2,0.826323963,-0.536173238
9060,0.2,0.783904191,-0.54924106
9061,0.2,0.74380858,-0.218594739
9062,0.2,0.70496864,0.060984794
9063,0.2,0.666468301,-0.065137007
9064,0.2,0.628082559,-0.511627147
9065,0.2,0.5905103,-0.210500248
9066,0.2,0.555164345,0.222945567
9067,0.2,0.523832741,-0.14822468
9068,0.2,0.49857155,0.181408539
9069,0.2,0.481856593,0.243285625
9070,0.2,0.476751015,0.500229089
9071,0.2,0.486689654,-0.367025752
9072,0.2,0.514433452,-0.360747222
9073,0.2,0.560254217,0.541742395
9074,0.2,0.620641571,0.23185005
9075,0.2,0.689125207,-0.265670509
9076,0.2,0.758767697,-0.041582525
9077,0.2,0.82421516,-0.3909488
9078,0.2,0.882229892,0.305350846
9079,0.2,0.931214437,-0.374620652
9080,0.2,0.970551915,0.27337401
9081,0.2,1.000188716,0.054870778
9082,0.2,1.020497569,0.462688363
9083,0.2,1.032267557,0.264843649
9084,0.2,1.036684153,-0.22821732
9085,0.2,1.035284316,0.461432493
9086,0.2,1.029939053,0.304048976
9087,0.2,1.022890543,0.22602267
9088,0.2,1.01680243,-0.232203787
9089,0.2,1.014697233,0.069690806
9090,0.2,1.019599376,0.531537448
9091,0.2,1.03378784,0.196672805
9092,0.2,1.057779739,0.39872315
9093,0.2,1.089305221,0.069897666
9094,0.2,1.122826049,0.320955329
9095,0.2,1.150783061,-0.178410687
9096,0.2,1.166865109,0.387954315
9097,0.2,1.168802611,0.317620326
9098,0.2,1.158325882,-0.444039452
9099,0.2,1.139244471,0.442390073
9100,0.2,1.11568015,0.472280293
9101,0.2,1.09116995,-0.37744288
9102,0.2,1.068383834,0.204782282
9103,0.2,1.049076984,0.225940166
9104,0.2,1.034060335,-0.477604311
9105,0.2,1.023129648,-0.153784531
9106,0.2,1.01499477,0.176269263
9107,0.2,1.007300069,-0.180728666
9108,0.2,0.99684753,0.303461764
9109,0.2,0.980195521,-0.393722328
9110,0.2,0.954824903,-0.206413566
