time,input,value,zeros
8270,-0.044048366,0.136235811,0
8271,0.164176424,0.157762577,0
8272,0.071823863,0.125800672,0
8273,0.186126676,0.160839498,0
8274,0.064892724,0.152199398,0
8275,0.134460178,0.154646325,0
8276,-0.061570167,0.166980708,0
8277,-0.184939246,0.179881581,0
8278,0.010763661,0.193018077,0
8279,-0.008692368,0.176130692,0
8280,-0.174953646,0.167534772,0
8281,0.084043094,0.12086978,0
8282,-0.092802029,0.154972284,0
8283,0.067346104,0.133189847,0
8284,0.018297043,0.157163711,0
8285,0.106980924,0.163447026,0
8286,-0.045252039,0.1523374,0
8287,0.083758806,0.170430448,0
8288,0.140686528,0.166022962,0
8289,-0.187243206,0.160939754,0
8290,0.175915857,0.209868198,0
8291,-0.009391166,0.20181379,0
8292,0.014539919,0.178704739,0
8293,-0.049761862,0.170215789,0
8294,-0.036567838,0.164430693,0
8295,0.015923446,0.157751876,0
8296,0.012035966,0.15991009,0
8297,-0.171816004,0.163398088,0
8298,0.013829945,0.126920033,0
8299,-0.030024493,0.144941494,0
8300,0.06658901,0.147720035,0
8301,0.095070421,0.155312338,0
8302,-0.070515299,0.160853799,0
8303,-0.099102419,0.165997464,0
8304,-0.019736435,0.168077043,0
8305,-0.093238438,0.16298509,0
8306,-0.032449507,0.159893386,0
8307,0.063014088,0.168771528,0
8308,-0.155371025,0.165115283,0
8309,0.132490796,0.169738466,0
8310,-0.080497155,0.177941891,0
8311,-0.131877624,0.15662512,0
8312,-0.03640823,0.173905174,0
8313,0.152261744,0.172096593,0
8314,-0.113579442,0.161535699,0
8315,-0.002473861,0.177822654,0
8316,0.19688344,0.16843495,0
8317,0.181808526,0.183389621,0
8318,0.005407288,0.128293907,0
8319,0.194558631,0.150273952,0
8320,0.134527254,0.133990063,0
8321,0.152614213,0.124347183,0
8322,-0.001303069,0.138756216,0
8323,0.029091156,0.152006134,0
8324,0.116110972,0.152189333,0
8325,0.059964533,0.156712457,0
8326,-0.106841962,0.176385265,0
8327,-0.148554799,0.136975063,0
8328,0.10697201,0.149817811,0
8329,0.155489555,0.187186332,0
8330,-0.134758464,0.201649548,0
8331,0.184912062,0.145536019,0
8332,-0.119959126,0.154921985,0
8333,-0.03655336,0.153739372,0
8334,0.107244605,0.152170767,0
8335,0.025009157,0.167586048,0
8336,-0.035043048,0.159892253,0
8337,-0.071367726,0.168643526,0
8338,0.150783144,0.152979947,0
8339,-0.122424462,0.193639081,0
8340,0.005239377,0.198820891,0
8341,0.159888845,0.177481648,0
8342,-0.181430767,0.139381659,0
8343,-0.167926905,0.163361244,0
8344,0.100829403,0.135667477,0
8345,0.14708653,0.155725859,0
8346,0.108448485,0.151799291,0
8347,-0.161464985,0.146358776,0
8348,0.054013052,0.119208387,0
8349,-0.03604674,0.135269809,0
8350,0.131626022,0.150598953,0
8351,-0.065151481,0.187853551,0
8352,-0.011090884,0.18803703,0
8353,-0.097119446,0.173626111,0
8354,-0.114292683,0.150804286,0
8355,0.039137609,0.131782236,0
8356,0.12697361,0.156017809,0
8357,-0.03956098,0.12806257,0
8358,0.0872733,0.144954385,0
8359,0.132185219,0.149979709,0
8360,0.107500032,0.182803725,0
8361,0.123922722,0.158904177,0
8362,-0.190304963,0.158043664,0
8363,0.182918789,0.187266251,0
8364,0.109571005,0.139320658,0
8365,0.151941187,0.158936453,0
8366,0.161922374,0.189050848,0
8367,-0.041140491,0.162205301,0
8368,0.011245705,0.156507506,0
8369,0.189399984,0.16203926,0
8370,0.121450951,0.192561914,0
8371,-0.176769201,0.196373574,0
8372,0.135744155,0.226086546,0
8373,0.122436506,0.225083795,0
8374,0.097046024,0.207997817,0
8375,-0.051471291,0.20403624,0
8376,-0.113272554,0.168316641,0
8377,-0.170789967,0.173485377,0
8378,0.112516431,0.165754074,0
8379,0.137598486,0.19761891,0
8380,-0.157611348,0.203692995,0
8381,0.088155688,0.222947079,0
8382,-0.048884292,0.207073241,0
8383,0.002888575,0.173603039,0
8384,-0.097425827,0.169206572,0
8385,0.016405872,0.174237852,0
8386,-0.061193416,0.165652566,0
8387,-0.051878949,0.180722563,0
8388,0.124821743,0.162272714,0
8389,-0.047735508,0.189511984,0
8390,0.084210053,0.185658712,0
8391,-0.031308444,0.183829006,0
8392,-0.016360543,0.173913387,0
8393,-0.143151755,0.167395405,0
8394,-0.174073473,0.185805831,0
8395,0.032605496,0.167892535,0
8396,0.004844921,0.162171726,0
8397,-0.071379335,0.162538907,0
8398,-0.022909787,0.149546065,0
8399,0.103669626,0.159426986,0
8400,-0.148232942,0.174459907,0
8401,-0.110586546,0.174014903,0
8402,-0.126882793,0.169510946,0
8403,-0.124500324,0.192276109,0
8404,0.025331659,0.206511957,0
8405,0.130399455,0.180935505,0
8406,-0.095026973,0.170891838,0
8407,-0.195949927,0.176310551,0
8408,-0.117016646,0.175088341,0
8409,-0.040912865,0.149907741,0
8410,-0.11252912,0.167335418,0
8411,0.106536924,0.183615739,0
8412,-0.161441706,0.151080049,0
8413,-0.152370077,0.188722699,0
8414,-0.000613975,0.167344139,0
8415,0.004591326,0.164401381,0
8416,-0.14576917,0.162596498,0
8417,0.073716325,0.205334294,0
8418,0.057585425,0.166273025,0
8419,-0.177710014,0.160536099,0
8420,-0.090748962,0.191941102,0
8421,-0.166813869,0.15979674,0
8422,0.022324835,0.202061844,0
8423,-0.193013122,0.173388547,0
8424,0.139818401,0.167397668,0
8425,0.016524601,0.165860721,0
8426,0.167406076,0.160700875,0
8427,-0.067314034,0.180808873,0
8428,-0.199556755,0.164057008,0
8429,0.113880247,0.21657458,0
8430,0.176123641,0.168773765,0
8431,-0.193011083,0.121409533,0
8432,0.015174911,0.140406942,0
8433,0.077038112,0.14937806,0
8434,0.000663808,0.173184842,0
8435,0.000454455,0.166183066,0
8436,-0.034814322,0.163608326,0
8437,0.042380864,0.16604949,0
8438,-0.092583567,0.150658691,0
8439,0.161205044,0.141557383,0
8440,0.009509199,0.195963727,0
8441,0.102066662,0.171403523,0
8442,-0.160911598,0.167614258,0
8443,0.088328188,0.145481101,0
8444,0.183726226,0.155674128,0
8445,0.006692846,0.159469728,0
8446,-0.014753302,0.160388366,0
8447,0.154350893,0.160124053,0
8448,-0.124949014,0.139478337,0
8449,0.070371351,0.122768308,0
8450,0.08077549,0.147522918,0
8451,-0.002930555,0.167908551,0
8452,-0.128229546,0.163894936,0
8453,0.098063907,0.144657282,0
8454,-0.022051719,0.181430151,0
8455,-0.136562249,0.168247114,0
8456,-0.021978734,0.166589409,0
8457,0.121733189,0.157903973,0
8458,-0.117869156,0.136875205,0
8459,-0.087802574,0.139281839,0
8460,0.126631512,0.142109757,0
8461,-0.030826618,0.153224063,0
8462,-0.132422381,0.163803691,0
8463,-0.02508035,0.142390873,0
8464,0.036702956,0.154595366,0
8465,-0.036307307,0.150648314,0
8466,0.10561209,0.15774601,0
8467,-0.197061855,0.178428291,0
8468,-0.161661073,0.20192231,0
8469,-0.050985511,0.197861847,0
8470,0.181774988,0.165925681,0
8471,-0.069306033,0.155198585,0
8472,-0.155230254,0.173273685,0
8473,-0.020724656,0.172359533,0
8474,0.123473355,0.165286032,0
8475,0.094808893,0.157064776,0
8476,0.053418262,0.175686242,0
8477,-0.039093437,0.152226937,0
8478,-0.060584159,0.168215115,0
8479,-0.185960933,0.169254036,0
8480,-0.177928662,0.114073102,0
8481,-0.051695963,0.16186012,0
8482,0.087659377,0.173619273,0
8483,-0.193707893,0.163333987,0
8484,0.178846565,0.12619533,0
8485,-0.056020487,0.173145849,0
8486,0.096207863,0.16111281,0
8487,-0.196490943,0.15528346,0
8488,-0.130157415,0.176600813,0
8489,0.075998491,0.203189247,0
8490,-0.196859607,0.157013931,0
8491,0.072863144,0.175333735,0
8492,-0.148226883,0.176775857,0
8493,-0.021316757,0.210844807,0
8494,-0.198227547,0.175619968,0
8495,0.081618658,0.18484096,0
8496,0.090868453,0.18365039,0
8497,-0.169413919,0.144833634,0
8498,0.044999135,0.189479027,0
8499,0.141076052,0.179041604,0
8500,-0.071293608,0.127965948,0
8501,0.004386434,0.141784463,0
8502,0.126524974,0.153716918,0
8503,0.064379937,0.155072165,0
8504,0.146456942,0.140063776,0
8505,0.152201318,0.171157807,0
8506,-0.074191927,0.185672157,0
8507,-0.021245478,0.189305045,0
8508,-0.025579242,0.170816679,0
8509,0.196496183,0.159622077,0
8510,-0.040342231,0.139604514,0
8511,-0.132022971,0.152831852,0
8512,0.033132473,0.133156301,0
8513,0.089293795,0.153781034,0
8514,-0.061874224,0.178022667,0
8515,0.154760229,0.153824979,0
8516,-0.007471886,0.141358514,0
8517,-0.157658475,0.153758737,0
8518,0.151992539,0.163991445,0
8519,-0.170760039,0.206541317,0
8520,-0.134638641,0.188580111,0
8521,-0.130670752,0.198567243,0
8522,-0.065284041,0.16967208,0
8523,-0.16896111,0.156648263,0
8524,-0.119105385,0.176076973,0
8525,0.038326617,0.140219877,0
8526,-0.037460596,0.153522946,0
8527,0.099824934,0.168023482,0
8528,0.173773374,0.187631521,0
8529,-0.141747138,0.128154524,0
8530,-0.056061224,0.177755621,0
8531,-0.043438284,0.179035617,0
8532,-0.169887201,0.172616171,0
8533,-0.127858707,0.208993154,0
8534,0.030179103,0.20322207,0
8535,-0.133566036,0.18017033,0
8536,0.015698875,0.177403405,0
8537,-0.110058229,0.171387296,0
8538,0.044738834,0.138036458,0
8539,-0.09856898,0.143885446,0
8540,0.068971206,0.164062483,0
8541,-0.037398192,0.158988453,0
8542,-0.019677816,0.170889938,0
8543,-0.101410481,0.169712186,0
8544,0.187003705,0.160559739,0
8545,0.154877038,0.123828434,0
8546,0.070909332,0.150570354,0
8547,-0.160777329,0.145148536,0
8548,0.014181648,0.143827601,0
8549,-0.037082668,0.15206488,0
8550,0.022608803,0.153489364,0
8551,-0.013110953,0.156513389,0
8552,0.001067649,0.159287711,0
8553,0.109886572,0.159689969,0
8554,-0.106664307,0.190747295,0
8555,-0.061510804,0.147085863,0
8556,-0.095026261,0.149044338,0
8557,-0.136113249,0.179232753,0
8558,0.019776798,0.165132175,0
8559,0.062482606,0.161751617,0
8560,-0.010525823,0.16376232,0
8561,-0.048432261,0.162700733,0
8562,0.024544422,0.162061384,0
8563,0.155156514,0.165962894,0
8564,0.119643137,0.138635414,0
8565,-0.159445982,0.141610341,0
8566,-0.177694511,0.176467707,0
8567,0.026086907,0.203490392,0
8568,0.064285978,0.178523228,0
8569,-0.096880564,0.174354595,0
8570,0.175399333,0.168373416,0
8571,0.186616994,0.151847079,0
8572,0.034255181,0.165038112,0
8573,-0.160701084,0.171217478,0
8574,0.020498673,0.136817944,0
8575,0.130130406,0.147551576,0
8576,-0.050088588,0.121928002,0
8577,0.138064,0.144489353,0
8578,0.078753733,0.167931361,0
8579,-0.131582839,0.151945742,0
8580,-0.05932512,0.122566531,0
8581,-0.132663921,0.129241439,0
8582,0.137025758,0.141382194,0
8583,0.089430656,0.119529055,0
8584,0.01973979,0.146876256,0
8585,0.019817485,0.158149171,0
8586,0.161553616,0.157058187,0
8587,-0.093129344,0.19187623,0
8588,0.006406865,0.160823183,0
8589,0.112528577,0.158878881,0
8590,-0.003141999,0.149457736,0
8591,0.10820891,0.156771078,0
8592,-0.067338156,0.181350095,0
8593,0.012343517,0.159705523,0
8594,0.134025939,0.161220849,0
8595,0.023454505,0.16553249,0
8596,-0.157114569,0.168939285,0
8597,-0.057704568,0.186605721,0
8598,-0.108609542,0.170815457,0
8599,0.115705326,0.14708363,0
8600,-0.016211406,0.155695651,0
8601,0.177123001,0.156951216,0
8602,-0.07213234,0.142173741,0
8603,0.122213931,0.152795137,0
8604,-0.051029083,0.182691598,0
8605,-0.074648028,0.167895011,0
8606,-0.13178611,0.181658207,0
8607,0.161726468,0.180840076,0
8608,-0.165782713,0.142720691,0
8609,0.007176892,0.125535912,0
8610,0.173449569,0.147459812,0
8611,0.035603052,0.20197545,0
8612,0.0518629,0.173158473,0
8613,-0.139217527,0.17579894,0
8614,-0.01458405,0.178160671,0
8615,0.086375479,0.170003974,0
8616,-0.058232831,0.148184047,0
8617,-0.015691016,0.142508057,0
8618,-0.136028006,0.158094243,0
8619,-0.197309709,0.158776472,0
8620,0.013123719,0.109429784,0
8621,0.086046599,0.142372221,0
8622,-0.032045082,0.16048563,0
8623,0.158406274,0.167225543,0
8624,0.14532807,0.159538928,0
8625,-0.019981198,0.178788839,0
8626,-0.145630822,0.169018253,0
8627,0.10489264,0.167200241,0
8628,0.038074044,0.141890562,0
8629,-0.071314828,0.142328652,0
8630,0.169173469,0.152241778,0
8631,-0.183889288,0.179543139,0
8632,-0.080662865,0.177229451,0
8633,-0.130928071,0.148491135,0
8634,0.177729007,0.12800615,0
8635,0.028173928,0.143217799,0
8636,-0.091807516,0.147904267,0
8637,-0.148551155,0.14122666,0
8638,-0.0906566,0.144490767,0
8639,0.075932244,0.163915587,0
8640,0.043120117,0.180952203,0
8641,0.049842176,0.156460497,0
8642,0.00317825,0.152891579,0
8643,0.13318533,0.156767926,0
8644,-0.002967742,0.194418426,0
8645,-0.157342863,0.173580994,0
8646,0.046499177,0.187738097,0
8647,0.151255415,0.161471492,0
8648,-0.121283108,0.141377563,0
8649,-0.068669623,0.140401339,0
8650,0.121034884,0.149234291,0
8651,-0.188524044,0.165865011,0
8652,0.154140496,0.162326877,0
8653,0.001286217,0.192747409,0
8654,0.157931208,0.173904825,0
8655,0.086626336,0.129232816,0
8656,-0.193260018,0.155178333,0
8657,0.162263715,0.114901063,0
8658,0.077302526,0.113712727,0
8659,-0.057431301,0.134665582,0
8660,-0.119915434,0.140017385,0
8661,0.0933031,0.186294782,0
8662,0.19311811,0.191460997,0
8663,0.080708572,0.172477909,0
8664,0.08631252,0.183900981,0
8665,-0.00196414,0.180379118,0
8666,-0.042223184,0.168869837,0
8667,0.194637926,0.153781138,0
8668,-0.133686254,0.181202373,0
8669,-0.013239723,0.18121661,0
8670,0.182203591,0.172508685,0
8671,-0.059724196,0.192537912,0
8672,0.09561573,0.157580488,0
8673,-0.105847617,0.172594264,0
8674,-0.13520089,0.153129468,0
8675,0.002831263,0.159458834,0
8676,-0.003818688,0.161155563,0
8677,-0.025717438,0.160810465,0
8678,-0.045182852,0.167006372,0
8679,-0.130063032,0.165011048,0
8680,-0.044533093,0.127667098,0
8681,-0.115937683,0.15261126,0
8682,-0.061481882,0.141188766,0
8683,0.145275425,0.163135389,0
8684,-0.173060531,0.132131137,0
8685,0.075686513,0.149013566,0
8686,0.160370895,0.155593559,0
8687,-0.102656836,0.15227132,0
8688,-0.181173381,0.164102098,0
8689,0.022382987,0.196906587,0
8690,-0.057610099,0.172685648,0
8691,-0.037064979,0.175463518,0
8692,0.162673999,0.170116233,0
8693,-0.053705634,0.200360215,0
8694,-0.1835367,0.190766045,0
8695,-0.039575835,0.152868241,0
8696,-0.14780531,0.149572021,0
8697,-0.064508012,0.180532868,0
8698,-0.170427734,0.18751764,0
8699,0.079619207,0.167192233,0
8700,0.045523215,0.15788223,0
8701,-0.166704865,0.158508436,0
8702,0.047091142,0.120469314,0
8703,0.037438902,0.142380306,0
8704,-0.136939295,0.143852138,0
8705,0.146841476,0.162510916,0
8706,-0.006791689,0.128957854,0
8707,-0.02114526,0.149337503,0
8708,-0.107285013,0.16154612,0
8709,0.001731271,0.1477074,0
8710,0.143677407,0.155310214,0
8711,-0.149792679,0.122085286,0
8712,0.037770398,0.134799197,0
8713,0.159792086,0.152323626,0
8714,0.125172307,0.123982034,0
8715,0.075066175,0.17368312,0
8716,0.031288911,0.163929899,0
8717,-0.124402341,0.160355924,0
8718,0.071988123,0.180118938,0
8719,0.110673841,0.167860294,0
8720,-0.187957086,0.187088733,0
8721,-0.090213611,0.213009685,0
8722,-0.019653695,0.176441265,0
8723,0.159380039,0.163208486,0
8724,-0.049290615,0.192839198,0
8725,0.168145477,0.169450241,0
8726,-0.185771017,0.173759506,0
8727,0.148483911,0.202293873,0
8728,0.104347477,0.19519192,0
8729,0.148942784,0.193849194,0
8730,-0.174994747,0.134259583,0
8731,0.143642359,0.176137615,0
8732,0.021236726,0.164260252,0
8733,0.002965264,0.16885316,0
8734,-0.107070499,0.165387766,0
8735,-0.18621661,0.137028407,0
8736,0.193035305,0.204721922,0
8737,-0.107417945,0.222241645,0
8738,-0.162991234,0.169438033,0
8739,0.141348015,0.129125583,0
8740,-0.139768899,0.112426308,0
8741,-0.119478909,0.112885829,0
8742,0.097821813,0.139013666,0
8743,-0.097982132,0.152990068,0
8744,-0.151022718,0.17345398,0
8745,0.175945039,0.207692126,0
8746,-0.197718745,0.230117532,0
8747,-0.108403125,0.219870689,0
8748,-0.122139209,0.210570849,0
8749,0.103624897,0.155048776,0
8750,0.030134727,0.138077548,0
8751,0.183362337,0.148033389,0
8752,-0.159836038,0.184452262,0
8753,0.059635813,0.195615281,0
8754,-0.056984562,0.163395943,0
8755,0.136027355,0.149117164,0
8756,0.0999372,0.117770454,0
8757,0.017281856,0.128985094,0
8758,-0.119076919,0.145790535,0
8759,0.036023991,0.136354066,0
8760,-0.166257993,0.152812893,0
8761,0.198095912,0.111747247,0
8762,-0.184319485,0.094332925,0
8763,-0.170423471,0.118395882,0
8764,0.100721649,0.15789247,0
8765,0.053734179,0.1782863,0
8766,0.02740207,0.173507245,0
8767,-0.165423285,0.164891576,0
8768,0.182305868,0.190837433,0
8769,0.174329904,0.181215289,0
8770,0.1542946,0.12469685,0
8771,-0.006460999,0.192582847,0
8772,-0.121922295,0.174742866,0
8773,-0.055214079,0.198068363,0
8774,0.071853069,0.168278106,0
8775,0.105655009,0.170974872,0
8776,0.098052816,0.170508276,0
8777,0.19209336,0.141629063,0
8778,-0.068933369,0.20715265,0
8779,-0.185789057,0.162037215,0
8780,-0.05533767,0.119471411,0
8781,-0.199112352,0.146565328,0
8782,-0.119096043,0.192544682,0
8783,-0.018872459,0.183774158,0
8784,-0.056206184,0.168378412,0
8785,-0.196097726,0.155606795,0
8786,0.179333393,0.130659554,0
8787,0.116885561,0.201374845,0
8788,-0.059819376,0.165116763,0
8789,-0.025044026,0.179625813,0
8790,0.066871676,0.170723879,0
8791,-0.159862696,0.145708172,0
8792,0.0934565,0.184608908,0
8793,-0.057461383,0.168295671,0
8794,0.053096134,0.169386749,0
8795,0.139782587,0.149351148,0
8796,-0.080227683,0.194839247,0
8797,-0.07347849,0.161229744,0
8798,-0.089253145,0.168577013,0
8799,0.060555552,0.168190526,0
8800,0.124957219,0.170667,0
8801,0.15728651,0.13557942,0
8802,0.15112905,0.174048795,0
8803,0.01848601,0.153636001,0
8804,-0.127734888,0.160203549,0
8805,0.194844527,0.134385628,0
8806,-0.075179045,0.127762155,0
8807,0.056495625,0.156543617,0
8808,0.091854991,0.151528417,0
8809,-0.094403677,0.165413226,0
8810,0.165632074,0.144581528,0
8811,0.180079271,0.193322229,0
8812,-0.013655302,0.213912392,0
8813,0.058287365,0.180921845,0
8814,0.009749414,0.157840794,0
8815,-0.175476999,0.163035797,0
8816,-0.02008998,0.182189116,0
8817,-0.078116389,0.168524933,0
8818,0.189571762,0.154298258,0
8819,0.149864135,0.13274589,0
8820,0.048232207,0.188283367,0
8821,-0.105555762,0.185847726,0
8822,0.16758316,0.173969939,0
8823,0.183551585,0.181523038,0
8824,0.090104868,0.172464086,0
8825,0.042179422,0.142706529,0
8826,0.181771447,0.153546447,0
8827,-0.083608024,0.137462542,0
8828,-0.002002282,0.128618221,0
8829,0.060933654,0.148406605,0
8830,0.09815365,0.160898149,0
8831,0.163245965,0.145483164,0
8832,-0.185029607,0.195920008,0
8833,-0.115443465,0.123182901,0
8834,0.133753593,0.130644075,0
8835,0.099085749,0.157237581,0
8836,0.008844445,0.1858343,0
8837,0.089188199,0.168705843,0
8838,0.038821839,0.163375826,0
8839,0.019671539,0.165465228,0
8840,0.017389561,0.165746124,0
8841,-0.071217806,0.167254909,0
8842,0.073476834,0.18351838,0
8843,-0.101825974,0.157113969,0
8844,0.138998005,0.139626615,0
8845,-0.008536684,0.174093341,0
8846,0.021874428,0.166657937,0
8847,-0.086631315,0.166686056,0
8848,0.169106305,0.158708789,0
8849,0.033852586,0.165655286,0
8850,0.008784757,0.164205264,0
8851,0.056201136,0.161816869,0
8852,-0.175255202,0.167992752,0
8853,0.195442247,0.190795013,0
8854,-0.102673996,0.213787724,0
8855,-0.068054787,0.183947964,0
8856,-0.021312391,0.168957206,0
8857,-0.050050352,0.168177486,0
8858,0.038570825,0.15242295,0
8859,-0.024259176,0.160929182,0
8860,-0.014472145,0.161903863,0
8861,-0.020985628,0.161361734,0
8862,-0.118889342,0.167885297,0
8863,0.068909043,0.130035081,0
8864,0.005493045,0.139251857,0
8865,0.195107281,0.152319264,0
8866,0.032182696,0.151364083,0
8867,0.02885497,0.154690893,0
8868,-0.080272377,0.1599273,0
8869,-0.042700785,0.163210954,0
8870,0.082743325,0.162473403,0
8871,-0.005914676,0.158668313,0
8872,-0.018226631,0.160871365,0
8873,0.168077476,0.158706722,0
8874,0.139875169,0.161387804,0
8875,-0.042058463,0.202131186,0
8876,0.176395122,0.175117401,0
8877,-0.161018373,0.174680134,0
8878,-0.103892548,0.186440485,0
8879,-0.03932869,0.178468404,0
8880,0.104076672,0.163998112,0
8881,-0.153091643,0.162383755,0
8882,0.174112992,0.166899628,0
8883,-0.048575332,0.208405198,0
8884,-0.034697956,0.170876982,0
8885,0.088854514,0.168740483,0
8886,0.046165768,0.188947903,0
8887,-0.181547896,0.162254454,0
8888,0.174386296,0.19122597,0
8889,-0.08086826,0.163929143,0
8890,-0.09343366,0.150878627,0
8891,-0.002662274,0.179804724,0
8892,0.049102778,0.168996675,0
8893,0.030096933,0.161942743,0
8894,0.114045591,0.160843023,0
8895,0.1644411,0.177105169,0
8896,-0.123499079,0.179625312,0
8897,0.153607614,0.202756758,0
8898,-0.095767725,0.218618143,0
8899,-0.092971053,0.196489886,0
8900,-0.022237275,0.18963212,0
8901,-0.027813775,0.174384909,0
8902,0.157083762,0.166226533,0
8903,-0.180094468,0.172149554,0
8904,0.142919387,0.136655489,0
8905,-0.163432754,0.188641598,0
8906,0.196994858,0.204083418,0
8907,-0.137470327,0.225488917,0
8908,-0.057629025,0.208504446,0
8909,0.035995001,0.190002523,0
8910,0.100578518,0.173430155,0
8911,-0.11408178,0.163784668,0
8912,-0.048820251,0.137232648,0
8913,0.130930095,0.166708936,0
8914,0.186903418,0.193039587,0
8915,0.054170683,0.129957677,0
8916,-0.110011561,0.166640044,0
8917,0.16547178,0.187297912,0
8918,0.15608364,0.157961174,0
8919,0.146152868,0.168974301,0
8920,0.08822007,0.186640414,0
8921,0.016229988,0.156370376,0
8922,-0.099196398,0.158629576,0
8923,-0.047406408,0.141370359,0
8924,-0.134756789,0.140761489,0
8925,-0.173823931,0.142501583,0
8926,0.098725775,0.182885489,0
8927,0.080639891,0.194214889,0
8928,0.053175798,0.192975839,0
8929,-0.020646508,0.185618813,0
8930,0.038304388,0.168563742,0
8931,0.051106864,0.165525237,0
8932,0.094772674,0.155899721,0
8933,-0.034168266,0.153050767,0
8934,0.004611101,0.16569339,0
8935,0.174096314,0.162647084,0
8936,0.167198976,0.188621001,0
8937,0.102119088,0.193152883,0
8938,-0.050914473,0.182815872,0
8939,0.097659259,0.172158256,0
8940,-0.026910464,0.17196206,0
8941,-0.121514852,0.164241533,0
8942,0.083377919,0.146042672,0
8943,-0.043960287,0.151955925,0
8944,0.02649418,0.158193584,0
8945,-0.108427648,0.167758407,0
8946,-0.179935729,0.137367515,0
8947,0.112626388,0.124950879,0
8948,0.146623102,0.138738962,0
8949,-0.04552051,0.17373725,0
8950,0.078286804,0.167292531,0
8951,0.098949221,0.14871846,0
8952,0.198484466,0.168254418,0
8953,-0.189190688,0.150318257,0
8954,0.170940577,0.149116207,0
8955,0.028058893,0.128312287,0
8956,-0.112576898,0.140459269,0
8957,-0.145269045,0.133582589,0
8958,0.139865354,0.118133957,0
8959,0.022172822,0.134619732,0
8960,-0.189395024,0.152674274,0
8961,0.104194262,0.128563402,0
8962,-0.099077776,0.178615806,0
8963,-0.085005865,0.194333303,0
8964,0.033631694,0.150674453,0
8965,-0.000827732,0.15761684,0
8966,-0.004120388,0.159161557,0
8967,-0.158446872,0.160646904,0
8968,0.07348384,0.127282202,0
8969,-0.103144643,0.150456062,0
8970,-0.010796401,0.186175201,0
8971,-0.187876006,0.168998925,0
8972,-0.133208,0.192428067,0
8973,-0.024315434,0.190567506,0
8974,0.174620016,0.17160832,0
8975,-0.052448166,0.16555158,0
8976,0.011105123,0.163837,0
8977,0.135237217,0.160253994,0
8978,0.154431258,0.176421394,0
8979,0.070314055,0.144261078,0
8980,0.009522062,0.154546811,0
8981,-0.003069361,0.156728012,0
8982,0.140575984,0.160767103,0
8983,0.080691824,0.156322301,0
8984,0.141730756,0.180618573,0
8985,-0.112948919,0.157659148,0
8986,-0.034252183,0.158118996,0
8987,0.027280633,0.153182007,0
8988,-0.060390934,0.164518108,0
8989,-0.178479213,0.156038162,0
8990,-0.157828911,0.156733557,0
8991,-0.181219081,0.160290778,0
8992,-0.032537373,0.122731972,0
8993,0.130814185,0.142492566,0
8994,0.176558608,0.181618518,0
8995,0.012684875,0.138678563,0
8996,-0.133355683,0.151591283,0
8997,0.168374781,0.151600974,0
8998,-0.009167557,0.141797214,0
8999,-0.027054736,0.155653619,0
9000,-0.059308599,0.164799956,0
9001,-0.166285821,0.178014503,0
9002,-0.185617905,0.17512913,0
9003,-0.12631424,0.12996381,0
9004,-0.165420962,0.115731014,0
9005,0.175462141,0.140268742,0
9006,0.196592234,0.117534381,0
9007,-0.186222056,0.193553752,0
9008,-0.025120434,0.175263908,0
9009,-0.119222553,0.167145749,0
9010,-0.136778627,0.173765789,0
9011,0.160043103,0.199855339,0
9012,0.145512386,0.131266932,0
9013,-0.024685538,0.12194575,0
9014,0.00697285,0.152076437,0
9015,-0.185257041,0.159416492,0
9016,0.183669017,0.105882958,0
9017,-0.047026828,0.088825725,0
9018,0.060778787,0.134972593,0
9019,0.06901943,0.139307796,0
9020,0.085593837,0.137434268,0
9021,0.142833483,0.171199346,0
9022,0.027332879,0.194026152,0
9023,-0.135267565,0.170826941,0
9024,0.09822665,0.162252133,0
9025,0.187339978,0.1332579,0
9026,0.109215731,0.201171343,0
9027,-0.00221528,0.16806984,0
9028,-0.178240099,0.163769774,0
9029,0.085661324,0.14411778,0
9030,0.13180838,0.166095254,0
9031,-0.090604764,0.191977255,0
9032,0.051809563,0.170153933,0
9033,0.160250186,0.154756199,0
9034,0.044067406,0.182849002,0
9035,0.163691248,0.182562823,0
9036,-0.156206107,0.197336155,0
9037,-0.08441105,0.176707472,0
9038,0.122831831,0.190868466,0
9039,-0.105282129,0.18981529,0
9040,0.133907019,0.153241992,0
9041,-0.110432083,0.141490893,0
9042,0.119372616,0.146173278,0
9043,0.17664761,0.185086426,0
9044,-0.107244735,0.183361795,0
9045,0.081534131,0.144689396,0
9046,0.103255061,0.136664679,0
9047,0.033174708,0.139187452,0
9048,-0.105598489,0.159077225,0
9049,0.135806654,0.176957082,0
9050,0.062315908,0.194220443,0
9051,-0.081781027,0.163548345,0
9052,-0.145354477,0.147741617,0
9053,-0.04228674,0.117852593,0
9054,-0.083473753,0.151370275,0
9055,0.129422966,0.146791877,0
9056,-0.156919289,0.175337546,0
9057,-0.176166002,0.158574908,0
9058,0.082919909,0.188095143,0
9059,0.096850996,0.188560469,0
9060,0.064462186,0.181008591,0
9061,-0.173869111,0.161046473,0
9062,0.138042812,0.199238533,0
9063,-0.122627349,0.167630752,0
9064,-0.112786623,0.180040059,0
9065,0.054384594,0.147836666,0
9066,-0.091734979,0.144466273,0
9067,-0.029525951,0.179979561,0
9068,-0.149800443,0.165960781,0
